Subjectivity,Word,Sentiment,Polarity
strongsubj,truculent,n,positive
strongsubj,truculently,n,positive
strongsubj,true,n,positive
strongsubj,truly,n,positive
strongsubj,trump,y,positive
strongsubj,trumpet,y,positive
weaksubj,trust,n,positive
weaksubj,trust,n,positive
weaksubj,trust,y,positive
strongsubj,trusting,n,positive
strongsubj,trustingly,n,positive
strongsubj,trustworthiness,n,positive
strongsubj,trustworthy,n,positive
strongsubj,truth,y,positive
strongsubj,truthful,n,positive
strongsubj,truthfully,n,positive
strongsubj,truthfulness,n,positive
weaksubj,try,y,negative
weaksubj,trying,n,negative
weaksubj,tumultuous,n,negative
weaksubj,turbulent,n,negative
strongsubj,turmoil,n,negative
strongsubj,twinkly,y,positive
strongsubj,twist,n,negative
strongsubj,twist,y,negative
strongsubj,twisted,n,negative
weaksubj,twists,n,negative
weaksubj,twists,n,negative
strongsubj,tyrannical,n,negative
strongsubj,tyrannically,n,negative
strongsubj,tyranny,n,negative
strongsubj,tyrant,n,negative
strongsubj,ugh,y,negative
strongsubj,ugliness,n,negative
strongsubj,ugliness,n,negative
strongsubj,ugly,n,negative
strongsubj,ulterior,n,negative
strongsubj,ultimate,n,positive
strongsubj,ultimately,n,positive
strongsubj,ultimatum,n,negative
strongsubj,ultimatums,n,negative
strongsubj,ultimatums,n,negative
strongsubj,ultra,n,positive
strongsubj,ultra-hardline,n,negative
strongsubj,ultra-hardline,n,negative
strongsubj,unabashed,n,positive
strongsubj,unabashedly,n,positive
weaksubj,unable,n,negative
strongsubj,unacceptable,n,negative
strongsubj,unacceptablely,n,negative
weaksubj,unaccustomed,n,negative
strongsubj,unanimous,n,positive
strongsubj,unassailable,n,positive
strongsubj,unassailable,n,positive
strongsubj,unattractive,n,negative
weaksubj,unaudited,n,neutral
weaksubj,unauthentic,n,negative
weaksubj,unavailable,n,negative
weaksubj,unavoidable,n,negative
weaksubj,unavoidably,n,negative
weaksubj,unbiased,n,positive
strongsubj,unbearable,n,negative
strongsubj,unbearablely,n,negative
strongsubj,unbelievable,n,negative
strongsubj,unbelievably,n,negative
strongsubj,unbosom,y,positive
weaksubj,unbound,n,positive
weaksubj,unbroken,n,positive
weaksubj,uncertain,n,negative
strongsubj,uncivil,n,negative
strongsubj,uncivilized,n,negative
strongsubj,uncivilized,n,negative
strongsubj,unclean,n,negative
weaksubj,unclear,n,negative
weaksubj,uncollectible,n,negative
weaksubj,uncomfortable,n,negative
strongsubj,uncommon,n,positive
strongsubj,uncommonly,n,positive
weaksubj,uncompetitive,n,negative
strongsubj,uncompromising,n,negative
strongsubj,uncompromisingly,n,negative
strongsubj,unconcerned,n,positive
weaksubj,unconditional,n,positive
weaksubj,unconfirmed,n,negative
weaksubj,unconstitutional,n,negative
weaksubj,uncontrolled,n,negative
weaksubj,unconventional,n,positive
strongsubj,unconvincing,n,negative
strongsubj,unconvincingly,n,negative
strongsubj,uncouth,n,negative
strongsubj,undaunted,n,positive
weaksubj,undecided,n,negative
weaksubj,undefined,n,negative
strongsubj,undependability,n,negative
strongsubj,undependable,n,negative
strongsubj,underdog,n,negative
strongsubj,underdog,n,negative
strongsubj,underestimate,y,negative
strongsubj,underlings,n,negative
strongsubj,underlings,n,negative
strongsubj,undermine,y,negative
weaksubj,underpaid,n,negative
strongsubj,understand,y,positive
strongsubj,understandable,n,positive
weaksubj,understanding,n,positive
weaksubj,understanding,n,positive
strongsubj,understood,n,positive
strongsubj,understate,y,positive
strongsubj,understated,n,positive
strongsubj,understatedly,n,positive
strongsubj,undesirable,n,negative
weaksubj,undetermined,n,negative
weaksubj,undid,n,negative
strongsubj,undignified,n,negative
strongsubj,undisputable,n,positive
strongsubj,undisputably,n,positive
weaksubj,undisputed,n,positive
weaksubj,undo,n,negative
weaksubj,undocumented,n,negative
weaksubj,undone,n,negative
strongsubj,undoubted,n,positive
strongsubj,undoubtedly,n,positive
strongsubj,undue,n,negative
strongsubj,unease,n,negative
strongsubj,unease,n,negative
strongsubj,uneasily,n,negative
strongsubj,uneasiness,n,negative
strongsubj,uneasiness,n,negative
strongsubj,uneasy,n,negative
weaksubj,uneconomical,n,negative
weaksubj,unencumbered,n,positive
strongsubj,unequal,y,negative
strongsubj,unequivocal,n,positive
strongsubj,unequivocal,y,positive
strongsubj,unequivocally,y,positive
strongsubj,unethical,n,negative
weaksubj,uneven,n,negative
weaksubj,uneventful,n,negative
weaksubj,unexpected,n,negative
strongsubj,unexpectedly,y,negative
weaksubj,unexplained,n,negative
strongsubj,unfair,n,negative
strongsubj,unfairly,n,negative
strongsubj,unfaithful,n,negative
strongsubj,unfaithfully,n,negative
weaksubj,unfamiliar,n,negative
strongsubj,unfavorable,n,negative
strongsubj,unfazed,n,positive
strongsubj,unfeeling,n,negative
strongsubj,unfettered,n,positive
weaksubj,unfinished,n,negative
strongsubj,unfit,n,negative
weaksubj,unforeseen,n,negative
strongsubj,unforgettable,n,positive
strongsubj,unfortunate,n,negative
strongsubj,unfortunately,y,negative
strongsubj,unfounded,n,negative
strongsubj,unfriendly,n,negative
weaksubj,unfulfilled,n,negative
weaksubj,unfunded,n,negative
strongsubj,ungrateful,n,negative
strongsubj,ungovernable,n,negative
strongsubj,ungovernable,n,negative
strongsubj,unhappily,n,negative
strongsubj,unhappiness,n,negative
strongsubj,unhappy,n,negative
weaksubj,unhealthy,n,negative
weaksubj,uniform,n,positive
weaksubj,uniformly,n,positive
strongsubj,unilateralism,n,negative
strongsubj,unilateralism,n,negative
strongsubj,unimaginable,n,negative
strongsubj,unimaginably,n,negative
strongsubj,unimportant,n,negative
weaksubj,uninformed,n,negative
weaksubj,uninsured,n,negative
strongsubj,unipolar,n,negative
strongsubj,unipolar,n,negative
weaksubj,unique,n,positive
weaksubj,unity,n,positive
weaksubj,unity,n,positive
weaksubj,universal,n,positive
strongsubj,unjust,n,negative
strongsubj,unjustifiable,n,negative
strongsubj,unjustifiably,n,negative
weaksubj,unjustified,n,negative
strongsubj,unjustly,y,negative
strongsubj,unkind,n,negative
strongsubj,unkindly,n,negative
strongsubj,unlamentable,n,negative
strongsubj,unlamentably,n,negative
weaksubj,unlawful,n,negative
weaksubj,unlawfully,n,negative
weaksubj,unlawfulness,n,negative
weaksubj,unlawfulness,n,negative
strongsubj,unleash,y,negative
weaksubj,unlicensed,n,negative
weaksubj,unlikely,y,negative
weaksubj,unlimited,n,positive
strongsubj,unlucky,n,negative
weaksubj,unmoved,n,negative
weaksubj,unnatural,n,negative
strongsubj,unnaturally,y,negative
weaksubj,unnecessary,n,negative
weaksubj,unneeded,n,negative
strongsubj,unnerve,y,negative
strongsubj,unnerved,n,negative
strongsubj,unnerving,n,negative
strongsubj,unnervingly,n,negative
weaksubj,unnoticed,n,negative
weaksubj,unobserved,n,negative
strongsubj,unorthodox,n,negative
strongsubj,unorthodoxy,n,negative
strongsubj,unparalleled,n,positive
strongsubj,unpleasant,n,negative
strongsubj,unpleasantries,n,negative
strongsubj,unpleasantries,n,negative
strongsubj,unpopular,n,negative
strongsubj,unprecedent,n,negative
strongsubj,unprecedented,n,negative
weaksubj,unpredictable,n,negative
weaksubj,unprepared,n,negative
strongsubj,unpretentious,n,positive
weaksubj,unproductive,n,negative
weaksubj,unprofitable,n,negative
strongsubj,unqualified,n,negative
strongsubj,unquestionable,y,positive
strongsubj,unquestionably,y,positive
strongsubj,unravel,n,negative
strongsubj,unravel,n,negative
weaksubj,unraveled,n,negative
strongsubj,unrealistic,n,negative
strongsubj,unreasonable,n,negative
weaksubj,unreasonable,y,negative
strongsubj,unreasonably,n,negative
strongsubj,unrelenting,n,negative
strongsubj,unrelenting,y,negative
strongsubj,unrelentingly,n,negative
strongsubj,unreliability,n,negative
strongsubj,unreliability,n,negative
strongsubj,unreliable,n,negative
weaksubj,unresolved,n,negative
strongsubj,unrest,n,negative
weaksubj,unrestricted,n,positive
strongsubj,unruly,n,negative
weaksubj,unsafe,n,negative
weaksubj,unsatisfactory,n,negative
strongsubj,unsavory,n,negative
weaksubj,unscathed,n,positive
strongsubj,unscrupulous,n,negative
strongsubj,unscrupulously,n,negative
strongsubj,unseemly,y,negative
strongsubj,unselfish,n,positive
strongsubj,unsettle,y,negative
weaksubj,unsettled,n,negative
strongsubj,unsettling,y,negative
strongsubj,unsettlingly,n,negative
weaksubj,unskilled,n,negative
strongsubj,unsophisticated,n,negative
strongsubj,unsound,n,negative
strongsubj,unspeakable,n,negative
strongsubj,unspeakablely,n,negative
weaksubj,unspecified,n,negative
weaksubj,unstable,n,negative
weaksubj,unsteadily,n,negative
weaksubj,unsteadiness,n,negative
weaksubj,unsteady,n,negative
weaksubj,unsuccessful,n,negative
weaksubj,unsuccessfully,n,negative
weaksubj,unsupported,n,negative
weaksubj,unsure,n,negative
strongsubj,unsuspecting,n,negative
weaksubj,unsustainable,n,negative
strongsubj,untenable,n,negative
weaksubj,untested,n,negative
strongsubj,unthinkable,n,negative
strongsubj,unthinkably,n,negative
strongsubj,untimely,n,negative
weaksubj,untouched,n,positive
weaksubj,untrained,n,positive
strongsubj,untrue,n,negative
strongsubj,untrustworthy,n,negative
strongsubj,untruthful,n,negative
weaksubj,unusual,n,negative
strongsubj,unusually,n,negative
strongsubj,unwanted,n,negative
strongsubj,unwarranted,n,negative
strongsubj,unwelcome,n,negative
strongsubj,unwieldy,n,negative
strongsubj,unwilling,n,negative
strongsubj,unwillingly,n,negative
strongsubj,unwillingness,n,negative
strongsubj,unwise,n,negative
strongsubj,unwisely,n,negative
strongsubj,unworkable,n,negative
strongsubj,unworthy,n,negative
strongsubj,unyielding,n,negative
strongsubj,upbeat,n,positive
strongsubj,upbraid,y,negative
weaksubj,upfront,n,positive
weaksubj,upgrade,y,positive
strongsubj,upheaval,n,negative
strongsubj,upheld,n,positive
strongsubj,uphold,n,positive
weaksubj,uplift,y,positive
strongsubj,uplifting,n,positive
strongsubj,upliftingly,y,positive
strongsubj,upliftment,n,positive
strongsubj,upliftment,n,positive
weaksubj,upright,n,positive
weaksubj,uprising,n,negative
strongsubj,uproar,n,negative
strongsubj,uproarious,n,negative
strongsubj,uproariously,n,negative
strongsubj,uproarous,n,negative
strongsubj,uproarously,n,negative
weaksubj,uproot,y,negative
weaksubj,upscale,n,positive
weaksubj,upset,n,negative
weaksubj,upset,y,negative
strongsubj,upsetting,n,negative
strongsubj,upsetting,y,negative
strongsubj,upsettingly,n,negative
strongsubj,upside,n,positive
strongsubj,upside,n,positive
weaksubj,upward,n,positive
strongsubj,urge,y,positive
strongsubj,urgency,n,negative
strongsubj,urgency,n,negative
weaksubj,urgent,n,negative
weaksubj,urgent,n,negative
weaksubj,urgently,n,negative
weaksubj,usable,n,positive
weaksubj,useful,n,positive
weaksubj,usefulness,n,positive
weaksubj,useless,n,negative
strongsubj,usurp,y,negative
strongsubj,usurper,n,negative
weaksubj,utilitarian,n,positive
strongsubj,utmost,n,positive
strongsubj,utter,n,negative
strongsubj,utterances,n,neutral
strongsubj,utterances,n,neutral
strongsubj,utterly,n,negative
strongsubj,uttermost,n,positive
strongsubj,vagrant,n,negative
weaksubj,vague,n,negative
weaksubj,vague,n,negative
weaksubj,vagueness,n,negative
strongsubj,vain,n,negative
strongsubj,vainly,n,negative
strongsubj,valiant,n,positive
strongsubj,valiantly,n,positive
weaksubj,valid,n,positive
weaksubj,validity,n,positive
strongsubj,valor,n,positive
weaksubj,valuable,n,positive
strongsubj,valuable,y,positive
weaksubj,value,y,positive
weaksubj,values,n,positive
weaksubj,values,n,positive
weaksubj,vanish,y,negative
weaksubj,vanity,n,negative
strongsubj,vanquish,y,positive
weaksubj,vast,n,positive
weaksubj,vastly,n,positive
weaksubj,vastness,n,positive
strongsubj,vehement,n,negative
strongsubj,vehemently,n,negative
strongsubj,venerable,n,positive
strongsubj,venerably,n,positive
weaksubj,venerate,y,positive
strongsubj,vengeance,n,negative
strongsubj,vengeful,n,negative
strongsubj,vengefully,n,negative
strongsubj,vengefulness,n,negative
strongsubj,venom,n,negative
strongsubj,venom,n,negative
strongsubj,venomous,n,negative
strongsubj,venomously,n,negative
strongsubj,vent,n,negative
strongsubj,vent,n,negative
weaksubj,verifiable,n,positive
strongsubj,veritable,n,positive
weaksubj,versatile,n,positive
weaksubj,versatility,n,positive
weaksubj,very,y,neutral
strongsubj,vestiges,n,negative
strongsubj,vestiges,n,negative
strongsubj,veto,n,negative
strongsubj,veto,n,negative
strongsubj,vex,y,negative
strongsubj,vex,y,negative
strongsubj,vexation,n,negative
strongsubj,vexing,n,negative
strongsubj,vexingly,n,negative
weaksubj,viable,n,positive
weaksubj,viability,n,positive
strongsubj,vibrant,n,positive
strongsubj,vibrantly,n,positive
strongsubj,vice,n,negative
strongsubj,vicious,n,negative
strongsubj,viciously,n,negative
strongsubj,viciousness,n,negative
strongsubj,victimize,y,negative
weaksubj,victorious,n,positive
weaksubj,victory,n,positive
weaksubj,victory,n,positive
strongsubj,vie,y,negative
strongsubj,view,n,neutral
strongsubj,view,n,neutral
strongsubj,view,y,neutral
strongsubj,viewpoints,n,neutral
strongsubj,viewpoints,n,neutral
strongsubj,views,n,neutral
strongsubj,views,n,neutral
weaksubj,vigilance,n,positive
weaksubj,vigilant,n,positive
weaksubj,vigilant,n,positive
weaksubj,vigorous,n,positive
weaksubj,vigorously,n,positive
strongsubj,vile,n,negative
strongsubj,vileness,n,negative
strongsubj,vilify,y,negative
strongsubj,villainous,n,negative
strongsubj,villainously,n,negative
strongsubj,villains,n,negative
strongsubj,villains,n,negative
strongsubj,villian,n,negative
strongsubj,villianous,n,negative
strongsubj,villianously,n,negative
strongsubj,villify,y,negative
strongsubj,vindicate,y,positive
strongsubj,vindictive,n,negative
strongsubj,vindictively,n,negative
strongsubj,vindictiveness,n,negative
weaksubj,vintage,n,positive
strongsubj,violate,y,negative
weaksubj,violation,n,negative
strongsubj,violator,n,negative
strongsubj,violator,n,negative
weaksubj,violent,n,negative
weaksubj,violently,n,negative
weaksubj,viper,n,negative
strongsubj,virtue,n,positive
strongsubj,virtuous,n,positive
strongsubj,virtuously,n,positive
strongsubj,virulence,n,negative
strongsubj,virulent,n,negative
strongsubj,virulently,n,negative
strongsubj,virus,n,negative
strongsubj,virus,n,negative
strongsubj,visionary,n,positive
strongsubj,vital,n,positive
strongsubj,vitality,n,positive
strongsubj,vitality,n,positive
strongsubj,vivacious,n,positive
strongsubj,vivid,n,positive
weaksubj,vocal,n,neutral
weaksubj,vocal,n,neutral
weaksubj,vocally,n,negative
strongsubj,vociferous,n,negative
strongsubj,vociferously,n,negative
weaksubj,void,n,negative
weaksubj,volatile,n,negative
weaksubj,volatility,n,negative
weaksubj,voluntarily,n,positive
weaksubj,voluntary,n,positive
weaksubj,vomit,n,negative
weaksubj,vomit,y,negative
strongsubj,vouch,y,positive
strongsubj,vouchsafe,y,positive
strongsubj,vow,y,positive
strongsubj,vulgar,n,negative
strongsubj,vulnerable,n,positive
strongsubj,vulnerable,n,positive
strongsubj,wail,y,negative
weaksubj,wallow,y,negative
weaksubj,wane,y,negative
strongsubj,waning,n,negative
strongsubj,waning,n,negative
strongsubj,want,y,positive
strongsubj,wanton,n,negative
weaksubj,war,n,negative
weaksubj,war,n,negative
strongsubj,war-like,n,negative
strongsubj,war-like,n,negative
weaksubj,warfare,n,negative
strongsubj,warlike,n,negative
weaksubj,warm,n,positive
strongsubj,warmhearted,n,positive
strongsubj,warmly,n,positive
weaksubj,warmth,n,positive
weaksubj,warning,n,negative
weaksubj,warning,n,negative
weaksubj,warp,y,negative
weaksubj,warped,n,negative
strongsubj,wary,n,negative
strongsubj,warily,n,negative
strongsubj,wariness,n,negative
weaksubj,waste,n,negative
weaksubj,waste,y,negative
weaksubj,wasteful,n,negative
weaksubj,wastefulness,n,negative
strongsubj,watchdog,n,negative
strongsubj,watchdog,n,negative
strongsubj,wayward,n,negative
weaksubj,weak,n,negative
strongsubj,weaken,y,negative
strongsubj,weakening,n,negative
strongsubj,weakening,n,negative
strongsubj,weakness,n,negative
strongsubj,weakness,n,negative
strongsubj,weaknesses,n,negative
strongsubj,weaknesses,n,negative
weaksubj,wealthy,n,positive
strongsubj,weariness,n,negative
strongsubj,wearisome,n,negative
strongsubj,weary,n,negative
strongsubj,weary,n,negative
weaksubj,weary,y,negative
weaksubj,wedge,n,negative
weaksubj,wedge,n,negative
strongsubj,wee,n,negative
weaksubj,weed,n,negative
weaksubj,weep,y,negative
strongsubj,weird,n,negative
strongsubj,weird,n,negative
strongsubj,weirdly,n,negative
strongsubj,welcome,n,positive
weaksubj,welcome,y,positive
strongsubj,welcome,n,positive
strongsubj,welcome,y,positive
weaksubj,welfare,n,positive
weaksubj,welfare,n,positive
weaksubj,well,n,positive
weaksubj,well,n,positive
strongsubj,well-being,n,positive
strongsubj,well-being,n,positive
strongsubj,well-connected,n,positive
weaksubj,well-educated,n,positive
weaksubj,well-established,n,positive
strongsubj,well-informed,n,positive
strongsubj,well-intentioned,n,positive
strongsubj,well-managed,n,positive
weaksubj,well-positioned,n,positive
weaksubj,well-publicized,n,positive
strongsubj,well-received,n,positive
strongsubj,well-regarded,n,positive
strongsubj,well-run,n,positive
strongsubj,well-wishers,n,positive
strongsubj,well-wishers,n,positive
strongsubj,wellbeing,n,positive
strongsubj,wellbeing,n,positive
weaksubj,whatever,y,negative
strongsubj,wheedle,y,negative
weaksubj,whiff,n,neutral
weaksubj,whiff,n,neutral
strongsubj,whimper,y,negative
strongsubj,whimsical,n,positive
strongsubj,whine,y,negative
strongsubj,whine,y,negative
strongsubj,whips,n,negative
strongsubj,whips,n,negative
weaksubj,white,n,positive
strongsubj,wholeheartedly,n,positive
